4461194	0.0108720353	-0.9130548646	-3.8695835623	0.4767120722	-1.8058154951
4461147	-3.1312429658	-1.4834895531	-0.8264142599	1.4416441554	-1.5270511382
4461144	-3.236369367	-0.7761606218	-3.9582811069	0.644754449	-2.0408567238
4461173	-1.7844842713	0.208946732	-3.7886571869	1.2893483273	-0.6504209302
4461141	-3.1934334774	-0.3866842534	-4.2076865	0.5049447929	-1.9261691997
4461143	-1.1413283336	-0.3171153173	-2.8700097216	1.1361800386	-0.0339816831
4461127	-2.2198491677	0.5700072611	0.4279174161	-0.1549027347	-2.1093314621
4461162	-2.9714879451	-1.7679841574	-0.4712916534	1.475236323	-1.174918471
4461186	2.9427318791	-0.5376985856	-3.799705486	1.3927162108	-1.5834058233
4461159	-2.7350996927	-1.2437772472	-0.6918494503	1.2859680869	-0.9901322375
4461160	1.7729012885	-3.0489339793	-0.1309159636	1.5231333101	-1.3665499309
4461154	-2.3245230326	0.1132279502	-2.3155926382	1.6505548209	-1.317097021
4461157	9.0906542929	-1.8862188751	-3.0139415988	0.8919184084	-1.4806400912
4461149	-0.8248153129	-2.8750263051	0.404350048	1.6622229987	-1.4410055231
4461165	1.3808956961	-2.3845557946	-0.106484062	2.4353179512	-1.4601163701
4461212	3.300530974	0.380470225	-2.9628400793	1.2403935347	-1.364879159
4461152	5.3428650795	-1.1170341504	-1.63839367	1.5448401251	-1.474528844
4461130	-0.9983598944	0.5142833019	-2.8109228496	1.7697113103	1.618487995
4461180	-2.472195782	0.2599653613	-4.5117659014	1.2718386359	-1.8836921879
4461155	7.9449320922	-0.9015743072	-2.6441023505	1.0898065959	-1.5357726058
4461190	0.9573266032	-0.299691027	-3.6995230357	1.5237760485	0.2177799393
4461166	3.2780776085	-2.2050749881	-1.0748223339	1.4524156076	-1.300927687
4461150	3.8975861852	1.6714692827	-1.9735112587	3.3053498497	-2.3367031434
4461179	-2.2003860297	0.0746876136	-3.9024877394	1.0588350784	-1.4367762987
4461182	-1.46135512	2.2136221662	-3.0127997922	2.7445536994	-1.1632263791
4461138	-3.6456965473	-2.5790557349	0.1413942784	1.522607039	-1.5805399832
4461175	-1.3028901915	-0.477385825	-4.0939503148	0.8823953936	-1.8689427978
4461216	-2.4587629539	0.724159683	-4.8606362235	2.7132819208	-2.3871625696
4461221	-2.910431496	-0.0743990205	-3.9800226529	0.2012056114	-1.7048603707
4461177	-2.9695713661	-0.9914027102	-3.4231545026	0.3508629461	-0.9288418263
4461172	-3.0512662886	-1.2684503312	-2.5416023168	0.8031241565	-1.7172648431
4461223	-1.7926323981	0.078829374	-3.3079368165	1.4655453664	0.1893950849
4461145	1.5150650222	-1.9721215381	-0.6512692793	2.1442346301	-1.1014296671
4461169	-2.6071745003	-0.9455903802	-3.2667673448	0.7626137679	-1.1107427353
4461210	7.7694558275	0.2329190073	-1.8770849808	-0.1204870659	-1.3664521784
4461171	-1.8941716935	-0.4115534126	-3.6389684494	1.3614942392	-1.2623884478
4461184	2.7150939691	0.8357890816	-2.9364428346	1.4161954885	-1.5062803895
4461191	-0.0668477176	-0.5603101236	-3.297964573	1.6114307418	-0.1667509858
4461225	-2.662962179	-0.8781269845	-3.086874806	0.8759316617	-0.4762873112
4461188	-1.3819734537	2.3959422744	-3.2493159495	2.2886648606	-1.5080489573
4461187	-0.9081065297	2.0016323228	-3.5230715163	2.4028770335	-1.3588851266
4461205	9.0242501791	-1.7299322371	-2.8965662404	0.6069693495	-1.2639516627
4461158	9.1521215109	-2.0552739995	-3.1132449506	0.9864100474	-1.4715136922
4461163	1.9203141764	-1.2638717557	-1.4441742488	1.8625442357	-0.8631599268
4461161	5.9449102602	-0.6134698115	-2.7651993082	2.6281835248	-1.69980471
4461156	7.7063103456	-0.252743146	-2.2534909901	0.6875042991	-1.5582157988
4461203	1.1063520733	6.2893764147	0.6159668172	-0.7300917481	-1.0060689184
4461167	-2.5744392115	-1.3332443688	0.2824970272	1.4194444185	-0.8375635666
4461227	-3.0903373108	-1.1756211934	-2.4105577649	1.0901790399	-1.289412166
4461178	-2.4362410371	-0.4080262581	-4.1065434984	0.4670636447	-1.5268728051
4461214	8.3293918803	-1.3016413637	-2.7847122474	0.7829028964	-1.3148715143
4461181	-0.7188341515	2.8432504378	-2.2916870324	4.6981576917	-1.3765070602
4461229	-3.1317506634	-1.1585662714	-2.628568372	1.0312858256	-1.4068290887
4461201	1.1124931611	5.4785978616	-0.0800486042	1.9417487304	-2.0495389525
4461218	4.4026093122	-0.7756237242	-2.9319384931	1.1622924663	-0.882593937
4461217	2.8941441955	-0.2397708619	-3.1510013025	1.455063846	0.1598395263
4461228	-3.2258756131	-0.6015615787	-3.9922997289	0.5423262182	-1.7001675692
4461174	-1.3662242439	-0.7253026607	-3.7551687045	0.6222628949	-1.768274875
4461199	4.7206107529	1.5405722702	-1.3956256686	0.5650178391	-1.3048065798
4461220	0.813765453	0.7179357352	-3.0451107318	1.6982853806	1.6968156105
4461176	-1.6158489473	-0.1282086702	-4.3195166212	0.8281682349	-1.8038442545
4461195	-2.8188896705	-1.7101130877	-1.36591784	1.3719793646	-1.2280573259
4461183	2.8354037984	0.697402275	-2.9919741686	1.6258743171	-1.384774741
4461170	-3.136913185	-0.1955424231	-4.6075732626	0.4715960297	-2.1232595055
4461222	-1.8361639933	0.1616342039	-3.7084822203	0.9189921381	-0.2344402412
4461185	1.0014030981	-0.4546966512	-3.3325126899	1.9618416127	-1.450666401
4461207	5.4435998957	-0.4550414348	-3.0160164456	1.5583680656	-1.6595110699
4461192	0.4717706936	0.079421017	-3.7190746969	1.0876572295	-1.0043938908
4461128	-2.8443520599	-1.2355127942	-1.9403978326	0.9563963259	-1.5162964843
4461224	-2.5054846408	-0.0888262211	-4.088248444	0.8295080469	-1.2531449267
4461211	2.6695904782	0.3385466874	-3.3036288793	1.5724555579	-1.401267441
4461124	7.2201459029	-1.9147701689	-2.5392676798	1.2480462287	-1.2510402878
4461204	1.5743957427	7.1183260178	1.2663736426	-1.4776676832	-1.1960217245
4461189	1.1481879646	-0.0535771921	-3.7036406903	1.7742216692	-0.5472857563
4461209	8.1787994631	-0.233636426	-2.0946776315	-0.0053391754	-1.4073656262
4461122	-2.7913032911	-0.8273916244	-1.4322616174	0.5225121177	-1.8720793752
4461135	4.2052469081	-0.7240047269	-2.6105896837	1.273842709	-0.0923341278
4461213	9.0250665606	-1.6306278007	-2.831672059	0.5673465758	-1.3318949786
4461226	-3.2572456704	-0.1308595215	-4.957684574	0.8261382262	-2.4114161599
4461215	-2.0298220004	0.7306083026	-4.2749625614	2.6302200712	-1.7837750709
4461202	0.8788135813	5.328107622	-0.1887734964	1.808361714	-1.8072282762
4461137	4.5408071464	0.761839703	-2.2708558145	2.5082024553	-1.5865488669
4461219	1.486100206	0.9876200208	-3.2029226965	1.6168697705	0.1451273773
4461120	8.188440884	-1.5451401124	-2.9764221238	0.9732858372	-0.9382246079
4461198	2.2567577443	-0.8062015969	-3.7224110756	1.3856873428	-1.5670093795
4461140	6.0744679479	-0.7807243859	-2.8804722422	2.3161683983	-1.6474908293
4461200	4.1652550558	3.2334349053	-0.7531254518	-0.0214503704	-1.3155070578
4461126	-3.2242252234	-2.0912622795	-0.2735739117	1.2482133297	-1.534723236
4461206	8.6968710153	-0.9111615332	-2.427198838	0.1790686502	-1.3763226882
4461129	-3.5560418992	-2.8106620414	0.5320565868	1.6537923253	-1.3877996837
4461142	-2.1729324511	0.3536457293	-3.9212623676	1.6958550563	-1.0140343625
4461197	0.72151655	-0.7091505915	-3.7978453355	1.1945396288	-1.4364680871
4461125	-1.6643296804	-0.1419678868	-2.3481356106	1.5770547496	0.4744185773
4461132	8.5592596116	-1.195876332	-2.6805215939	0.758178359	-1.4955458165
4461131	-3.2375294663	-2.0143503656	-0.4790636243	1.4657011393	-1.6495111944
4461123	-3.4180412071	-2.4969175899	1.1137347469	1.8003676463	-1.3829941967
4461148	1.3804706847	-2.4866536501	-0.7436017493	1.5955502741	-1.4252842306
4461164	-0.7258426985	-2.9321565884	1.4265712909	2.0924980109	-0.980540344
4461208	3.7318001608	-0.4734385985	-3.3660915815	1.5281443415	-0.7415856615
4461134	2.6210110181	-0.0270973564	-1.7562769924	2.0089582579	-0.2650981744
4461153	4.0277826352	0.9176136536	-2.530425733	4.1050001913	-2.3296358774
4461133	-2.6798879724	-1.6169547667	-3.0320315703	-0.1622505881	-1.9963672842
4461139	3.2245682419	1.095973863	-2.4303885124	3.9105447346	-1.9954826114
4461193	-1.850320801	-0.926773575	-3.7383763674	0.4790241717	-1.9301622451
4461136	8.1992945367	-1.2123762658	-2.7691241594	1.0271610801	-1.4403570961
4461151	5.3118660434	-0.1305381129	-2.7284832353	2.9045312457	-1.6807020354
